"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Carex panicea_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Carex pulicaris_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Centaurea nigra_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Centaurium erythraea_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cerastium diffusum_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cerastium fontanum_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Chamaenerion angustifolium_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cirsium arvense_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cirsium palustre_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cirsium vulgare_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cochlearia officinalis_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Comarum palustre_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Crepis capillaris_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Cynosurus cristatus_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Dactylis glomerata_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Dactylorhiza incarnata_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Dactylorhiza maculata_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Dactylorhiza viridis_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Danthonia decumbens_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Daucus carota_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Deschampsia cespitosa_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Stellaria media_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Suaeda maritima_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Succisa pratensis_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Taraxacum officinale_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Teucrium scorodonia_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Thalictrum minus_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Achillea millefolium_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Achillea ptarmica_A138_P1","IUCN",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Achillea ptarmica_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Agrostis canina_A138_P1","IUCN",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Agrostis canina_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Agrostis capillaris_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Agrostis stolonifera_A138_P1","IUCN",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Agrostis stolonifera_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Aira praecox_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Angelica sylvestris_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Anthoxanthum odoratum_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Anthriscus sylvestris_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Anthyllis vulneraria_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Arenaria serpyllifolia_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Armeria maritima_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
"A138_P1","map_25km_gVelLat",-0.00537155887738247,0.43795827721221,"Arrhenatherum elatius_A138_P1","GBIF occurrence",-0.00537155887738247,0.43795827721221
