"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Abies balsamea_A85_P1","BIEN",-0.186330006541418,1.23236067838983
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Abies balsamea_A85_P1","GBIF occurrence",-0.28990680036467,1.31907358886925
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer rubrum_A85_P1","IUCN",0.110300578716739,0.92911544090118
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer rubrum_A85_P1","BIEN",0.231958067719363,0.995629141290603
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer rubrum_A85_P1","GBIF occurrence",-0.243693119504893,1.38939113432612
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer saccharum_A85_P1","IUCN",0.0757050603841841,0.952712299830707
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer saccharum_A85_P1","BIEN",0.000788598492353257,1.06168540169675
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Acer saccharum_A85_P1","GBIF occurrence",-0.421003683223186,1.57364335418828
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Betula alleghaniensis_A85_P1","BIEN",0.11796611538094,0.952139897937924
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Betula alleghaniensis_A85_P1","GBIF occurrence",-0.432333565057996,1.50743466802749
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Betula papyrifera_A85_P1","BIEN",-0.380486885325017,1.55560290766307
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Betula papyrifera_A85_P1","GBIF occurrence",-0.274711726695454,1.34711492712691
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Fagus grandifolia_A85_P1","IUCN",0.431523427376386,1.14755220663089
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Fagus grandifolia_A85_P1","BIEN",0.22529863244551,0.994768728051037
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Fagus grandifolia_A85_P1","GBIF occurrence",0.0244025028596412,1.11696565693581
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Ostrya virginiana_A85_P1","BIEN",0.0475629979452916,0.974533085304289
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Ostrya virginiana_A85_P1","GBIF occurrence",-0.136544092160925,1.16960992025179
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Picea glauca_A85_P1","BIEN",-0.380486885325017,1.55560290766307
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Picea glauca_A85_P1","GBIF occurrence",-0.082788536069829,1.08420077568236
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Picea mariana_A85_P1","BIEN",-0.380486885325017,1.55560290766307
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Picea mariana_A85_P1","GBIF occurrence",-0.322835215445845,1.48063544996618
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Populus tremuloides_A85_P1","BIEN",-0.380486885325017,1.55560290766307
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Populus tremuloides_A85_P1","GBIF occurrence",-0.0130928618976201,1.0507824033103
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Thuja occidentalis_A85_P1","BIEN",0.0397378059179988,0.977128917881872
"A85_P1","map_25km_gVelLat",-0.375118042086221,1.5553989829123,"Thuja occidentalis_A85_P1","GBIF occurrence",-0.243472271915796,1.39563106500798
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Abies balsamea_A85_P1","BIEN",-0.399821594976626,0.917614363860096
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Abies balsamea_A85_P1","GBIF occurrence",-0.487764336841448,0.85825967926711
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer rubrum_A85_P1","IUCN",-0.536908939795402,0.973536562834099
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer rubrum_A85_P1","BIEN",-0.776291297708072,0.901542589430947
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer rubrum_A85_P1","GBIF occurrence",-0.326107952038038,0.989965155878498
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer saccharum_A85_P1","IUCN",-0.529525731842912,0.968103736891466
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer saccharum_A85_P1","BIEN",-0.545320028922024,0.821821747412233
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Acer saccharum_A85_P1","GBIF occurrence",-0.402327013589034,0.979697690401262
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Betula alleghaniensis_A85_P1","BIEN",-0.613660222439039,0.918162414841975
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Betula alleghaniensis_A85_P1","GBIF occurrence",-0.454829997533041,0.927004287855674
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Betula papyrifera_A85_P1","BIEN",-0.329473483907776,0.960425338613056
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Betula papyrifera_A85_P1","GBIF occurrence",-0.307113045686518,0.959859988143918
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Fagus grandifolia_A85_P1","IUCN",-1.07814157456524,0.910939678729256
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Fagus grandifolia_A85_P1","BIEN",-0.843862974262088,0.87680793098363
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Fagus grandifolia_A85_P1","GBIF occurrence",-0.55130412114486,0.868939579721784
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Ostrya virginiana_A85_P1","BIEN",-0.555976694819908,0.814481597082643
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Ostrya virginiana_A85_P1","GBIF occurrence",-0.440795494343489,0.839507104119134
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Picea glauca_A85_P1","BIEN",-0.329473483907776,0.960425338613056
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Picea glauca_A85_P1","GBIF occurrence",-0.215896365556043,0.975457736367633
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Picea mariana_A85_P1","BIEN",-0.329473483907776,0.960425338613056
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Picea mariana_A85_P1","GBIF occurrence",-0.314707740028289,0.963026835355766
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Populus tremuloides_A85_P1","BIEN",-0.328815296281981,0.96044770237542
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Populus tremuloides_A85_P1","GBIF occurrence",-0.231478856056222,1.00175076498812
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Thuja occidentalis_A85_P1","BIEN",-0.512742875997954,0.901491402963665
"A85_P1","map_gVelEle",-0.327675984092807,0.96073676325909,"Thuja occidentalis_A85_P1","GBIF occurrence",-0.445277985903381,0.881491106188487
"A85_P1","map_gVelLat",1.2589970299119e-05,0.0400886104012568,"Abies balsamea_A85_P1","BIEN",6.83718423840308e-05,0.0391449434038287
"A85_P1","map_gVelLat",1.2589970299119e-05,0.0400886104012568,"Abies balsamea_A85_P1","GBIF occurrence",0.000120384818571085,0.0390307986421317
"A85_P1","map_gVelLat",1.2589970299119e-05,0.0400886104012568,"Acer rubrum_A85_P1","IUCN",-0.000320488946519615,0.042831529761254
"A85_P1","map_gVelLat",1.2589970299119e-05,0.0400886104012568,"Acer rubrum_A85_P1","BIEN",-0.000142237050367272,0.054566827767077
"A85_P1","map_gVelLat",1.2589970299119e-05,0.0400886104012568,"Acer rubrum_A85_P1","GBIF occurrence",-0.000179704793588439,0.0396367514026733
