"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthagenys rufogularis_A36_P1","BOTW",0.426906713879354,1.82221058635922
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthagenys rufogularis_A36_P1","GBIF occurrence",0.526870428537061,1.80372442241652
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza apicalis_A36_P1","BOTW",0.506067384464825,1.88871654427742
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza apicalis_A36_P1","GBIF occurrence",0.512169212938112,1.81553121037049
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza chrysorrhoa_A36_P1","BOTW",0.210548648336436,1.60676994595223
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza chrysorrhoa_A36_P1","GBIF occurrence",0.378161586661351,1.73144037754107
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza ewingii_A36_P1","IUCN",-0.00892318210098899,0.343590192120359
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza ewingii_A36_P1","BOTW",-0.00892318210098899,0.343590192120359
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza ewingii_A36_P1","GBIF occurrence",-0.00892318210098899,0.343590192120359
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza inornata_A36_P1","BOTW",0.21729025687679,0.335579662710614
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza inornata_A36_P1","GBIF occurrence",-0.0872746240032517,0.735397818336668
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza iredalei_A36_P1","BOTW",0.434640417234926,1.61293195433678
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza iredalei_A36_P1","GBIF occurrence",0.652332874025742,1.79587079295505
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza katherina_A36_P1","BOTW",-0.374851229691211,0.535760420542321
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza katherina_A36_P1","GBIF occurrence",-0.330705528060425,0.607393475472198
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza lineata_A36_P1","BOTW",0.174089248516472,1.05696600741946
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza lineata_A36_P1","GBIF occurrence",0.0555917089967344,1.11585802694861
"A36_P1","map_25km_gVelLat",0.508087991021116,1.7687600114938,"Acanthiza nana_A36_P1","BOTW",0.0446529758657293,1.15966705698147
