"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Coccyzus erythropthalmus_A110_P2","BOTW",0.143629055035283,1.57300945198759
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Coccyzus erythropthalmus_A110_P2","GBIF occurrence",0.324025056049432,2.81640311786011
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Catharus fuscescens_A110_P2","BOTW",0.0771522541454352,1.79612815577226
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Catharus fuscescens_A110_P2","GBIF occurrence",-0.723719857159899,3.30662734910243
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Accipiter cooperii_A110_P2","BOTW",0.137539337511872,1.83858344112561
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Accipiter cooperii_A110_P2","GBIF occurrence",0.392947376051023,2.75059961977978
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Cyanocitta cristata_A110_P2","BOTW",0.406329683370959,2.05994703039507
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Cyanocitta cristata_A110_P2","GBIF occurrence",-0.723719857159899,3.30662734910243
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Poecile atricapillus_A110_P2","BOTW",-0.0554729980801724,2.97527380513259
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Poecile atricapillus_A110_P2","GBIF occurrence",-0.723719857159899,3.30662734910243
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Leiothlypis ruficapilla_A110_P2","BOTW",0.249044462223498,2.61953980962464
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Leiothlypis ruficapilla_A110_P2","GBIF occurrence",-0.723719857159899,3.30662734910243
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Melospiza melodia_A110_P2","IUCN",-0.537517628163091,3.26880333293692
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Melospiza melodia_A110_P2","BOTW",-0.537517628163091,3.26880333293692
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Melospiza melodia_A110_P2","GBIF occurrence",-0.723719857159899,3.30662734910243
"A110_P2","map_25km_gVelLat",-0.71668221549829,3.29489643426747,"Geothlypis philadelphia_A110_P2","BOTW",0.077255009754691,1.87957588057888
